timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gnss_available,gnss_lat,gnss_lon,satellites,hdop,gt_lat,gt_lon,gt_speed_m_s,gt_heading_rad
15.41,1.447,0.0511,9.4579,0.0057,0.0103,0.0019,16.87,18.45,39.23,True,37.7759334,-122.4179075,10,1.4,37.7759903,-122.4179335,13.14,0.8303
15.51,-1.8279,0.1261,9.4602,-0.0031,-0.0332,0.0019,16.86,18.46,39.78,True,37.7760093,-122.4179158,10,0.88,37.7759981,-122.4179227,12.85,0.8305
15.61,1.3633,0.1486,9.4827,0.012,0.0041,0.0019,16.86,18.46,40.29,True,37.7759906,-122.4179499,9,1.15,37.7760058,-122.417912,12.76,0.8307
15.71,1.4503,0.0146,9.9234,-0.0058,0.0053,0.0019,16.86,18.46,40.77,True,37.7760128,-122.4179597,11,1.24,37.7760138,-122.4179009,13.14,0.8309
15.81,-0.5865,-0.0603,9.6415,0.0082,-0.0277,0.0019,16.85,18.47,40.04,True,37.776015,-122.4178969,9,1.02,37.7760217,-122.41789,13.01,0.8311
15.91,-0.7646,0.1189,10.1037,-0.0068,0.021,0.0019,16.85,18.47,40.64,True,37.7760161,-122.4178764,11,1.26,37.7760295,-122.417879,13.0,0.8313
16.01,-0.5536,0.1093,9.9803,-0.0026,0.0281,0.0019,16.84,18.47,39.5,True,37.7760404,-122.4179138,10,1.35,37.7760373,-122.4178683,12.84,0.8315
16.11,1.4949,-0.1104,9.7648,0.001,0.0166,0.0019,16.84,18.48,38.75,True,37.7760795,-122.4178679,10,0.99,37.7760451,-122.4178574,12.89,0.8317
16.21,0.7109,0.032,9.755,-0.0151,-0.026,0.0019,16.84,18.48,40.29,True,37.7760176,-122.4178562,9,1.22,37.7760531,-122.4178464,13.13,0.8319
16.31,0.5909,0.0013,9.5341,0.0021,-0.0167,0.0019,16.83,18.48,40.29,True,37.7760177,-122.4178607,11,0.92,37.776061,-122.4178354,13.01,0.832
16.41,-0.1232,-0.036,9.8267,-0.0001,-0.0019,0.0019,16.83,18.49,40.17,True,37.77609,-122.4177969,8,1.19,37.776069,-122.4178243,13.26,0.8322
16.51,-1.6496,0.103,10.0066,-0.0068,-0.003,0.0019,16.83,18.49,40.55,True,37.7760619,-122.4177988,9,0.82,37.7760768,-122.4178133,12.99,0.8324
16.61,-0.467,0.0157,10.2866,0.0001,-0.02,0.0019,16.82,18.49,40.81,True,37.7760552,-122.4177912,10,1.1,37.7760846,-122.4178025,12.89,0.8326
16.71,-0.5601,-0.0599,9.9803,0.0104,0.0114,0.0019,16.82,18.5,39.78,True,37.7760681,-122.4177911,9,1.27,37.7760924,-122.4177916,12.9,0.8328
16.81,-1.0906,0.0456,9.9973,-0.0178,0.0029,0.0019,16.82,18.5,40.02,True,37.7760718,-122.4177732,10,1.09,37.7761002,-122.4177809,12.74,0.833
16.91,1.7153,0.0685,9.971,0.0071,-0.004,0.0019,16.81,18.5,39.44,True,37.7760558,-122.4177883,10,0.88,37.7761078,-122.4177702,12.67,0.8332
17.01,2.0119,0.115,9.8994,0.0041,-0.0229,0.0019,16.81,18.5,38.99,True,37.7760986,-122.4177713,8,1.14,37.7761158,-122.4177592,13.13,0.8334
17.11,-0.5904,0.0794,9.6636,-0.005,-0.0064,0.0019,16.81,18.51,39.7,True,37.7761721,-122.4177665,11,0.9,37.7761237,-122.4177482,13.08,0.8336
17.21,-1.0096,0.1394,9.8307,0.0202,0.0026,0.0019,16.8,18.51,39.99,True,37.7761488,-122.4177776,8,1.33,37.7761316,-122.4177372,13.06,0.8337
17.31,-0.5587,0.2377,9.6373,-0.0014,0.0015,0.0019,16.8,18.51,40.25,True,37.7761541,-122.4177488,9,1.37,37.7761394,-122.4177263,12.92,0.8339
17.41,1.7329,-0.0268,9.4733,0.0147,0.0045,0.0019,16.8,18.52,39.33,True,37.7762232,-122.4177037,10,1.1,37.7761472,-122.4177154,12.93,0.8341
17.51,0.4888,0.1191,9.4852,-0.0008,0.0611,0.0019,16.79,18.52,40.88,True,37.7761818,-122.4177116,11,0.98,37.7761552,-122.4177042,13.21,0.8343
17.61,-2.8093,-0.0458,9.7327,-0.0173,0.0008,0.0019,16.79,18.52,40.12,True,37.7761848,-122.4176701,9,1.03,37.776163,-122.4176933,13.01,0.8345
17.71,-0.4406,0.0588,9.1345,-0.0143,0.0171,0.0019,16.79,18.53,39.17,True,37.7761653,-122.4176549,8,1.24,37.7761707,-122.4176826,12.64,0.8347
17.81,2.094,0.1736,9.6548,-0.0024,0.0185,0.0019,16.78,18.53,40.52,True,37.776147,-122.41759,9,1.03,37.7761785,-122.4176717,12.92,0.8349
17.91,2.0993,0.0817,10.4264,-0.0247,0.0244,0.0019,16.78,18.53,39.9,True,37.7761571,-122.4176693,10,0.9,37.7761863,-122.4176607,13.06,0.8351
18.01,0.6223,-0.0181,9.9449,-0.014,0.0007,0.0019,16.77,18.54,39.79,True,37.7761686,-122.4176421,9,0.87,37.7761944,-122.4176494,13.36,0.8352
18.11,-0.336,0.0287,9.3855,-0.0033,0.0102,0.0019,16.77,18.54,39.8,True,37.7762397,-122.417617,9,1.06,37.7762024,-122.4176383,13.2,0.8354
18.21,-0.2305,0.1754,9.5558,-0.0065,0.0155,0.0019,16.77,18.54,40.6,True,37.7761824,-122.4175886,10,0.88,37.7762104,-122.4176271,13.28,0.8356
18.31,-1.4524,-0.0179,9.5921,-0.0175,-0.0351,0.0019,16.76,18.55,39.65,True,37.7762186,-122.417598,8,1.35,37.7762183,-122.417616,13.11,0.8358
18.41,0.9438,0.0286,9.5214,-0.0052,-0.0008,0.0019,16.76,18.55,40.65,True,37.7762049,-122.4175657,8,1.09,37.7762261,-122.4176051,12.96,0.836
18.51,1.3426,0.0997,10.2117,-0.0066,-0.0048,0.0019,16.76,18.55,39.19,True,37.7762112,-122.4176384,9,1.28,37.7762341,-122.4175939,13.28,0.8362
18.61,0.25,0.2364,10.1934,-0.0142,0.038,0.0019,16.75,18.56,40.11,True,37.7762171,-122.4176043,9,0.88,37.7762421,-122.4175827,13.25,0.8364
18.71,0.0818,-0.0088,10.2059,-0.0084,0.0178,0.0019,16.75,18.56,40.52,True,37.7762478,-122.4176402,8,0.95,37.7762501,-122.4175714,13.37,0.8366
18.81,1.538,-0.0697,9.8991,-0.0185,0.0228,0.0019,16.75,18.56,39.61,True,37.7762799,-122.4175357,9,1.14,37.7762582,-122.4175601,13.3,0.8367
18.91,-0.2525,-0.022,9.8185,-0.0094,0.0323,0.0019,16.74,18.56,39.63,True,37.7762834,-122.4175585,11,1.13,37.7762664,-122.4175486,13.62,0.8369
19.01,-1.304,0.1687,9.7531,0.0115,0.0067,0.0019,16.74,18.57,39.99,True,37.776277,-122.4175121,8,1.06,37.7762744,-122.4175374,13.29,0.8371
19.11,-0.3957,0.0924,9.8065,0.0164,-0.0133,0.0019,16.74,18.57,40.04,True,37.7762881,-122.4175048,8,1.26,37.7762824,-122.4175261,13.39,0.8373
19.21,0.1406,0.0105,9.6699,-0.0321,-0.0078,0.0019,16.73,18.57,40.1,True,37.7762297,-122.417493,11,0.88,37.7762904,-122.4175149,13.25,0.8375
19.31,0.0767,0.0062,10.0225,-0.0037,0.001,0.0019,16.73,18.58,40.1,True,37.7762615,-122.4175237,11,1.21,37.7762985,-122.4175036,13.4,0.8377
19.41,-0.5628,0.0784,9.2181,0.0048,-0.0369,0.0019,16.73,18.58,40.47,True,37.7762783,-122.4175038,8,0.88,37.7763064,-122.4174924,13.24,0.8379
19.51,-0.1184,0.0749,9.9704,0.0188,0.0174,0.0019,16.72,18.58,40.54,True,37.7763479,-122.4174741,8,1.31,37.7763144,-122.4174811,13.3,0.838
19.61,-0.7878,0.0106,10.2219,-0.0445,-0.0194,0.0018,16.72,18.59,40.26,True,37.7763741,-122.4174561,10,0.81,37.7763224,-122.41747,13.17,0.8382
19.71,1.0306,0.1162,9.7483,0.0212,0.0025,0.0018,16.72,18.59,39.45,True,37.7763971,-122.4175023,8,1.01,37.7763302,-122.4174589,13.11,0.8384
19.81,2.3712,0.0688,10.1672,-0.0222,-0.0126,0.0018,16.71,18.59,38.99,True,37.7763465,-122.4174186,10,1.29,37.7763383,-122.4174475,13.38,0.8386
19.91,-0.134,0.0482,9.6582,0.012,0.0075,0.0018,16.71,18.6,39.96,True,37.7763525,-122.4174167,9,1.33,37.7763465,-122.417436,13.59,0.8388
20.01,-2.2735,0.0871,9.6247,0.0211,-0.0283,0.0018,16.71,18.6,40.38,True,37.7764129,-122.4174197,9,1.07,37.7763544,-122.4174248,13.29,0.839
20.11,-2.5132,0.2066,9.8074,-0.017,-0.0146,0.0018,16.7,18.6,41.24,True,37.7763248,-122.4174535,10,1.4,37.7763623,-122.4174137,13.12,0.8391
20.21,0.9152,0.0459,10.0319,-0.0152,-0.0118,0.0018,16.7,18.6,39.83,True,37.7763512,-122.4174305,11,1.36,37.77637,-122.4174029,12.76,0.8393
20.31,4.8209,0.159,9.6991,-0.0183,0.0452,0.0018,16.7,18.61,40.18,True,37.7763472,-122.4174204,8,1.12,37.776378,-122.4173917,13.26,0.8395
20.41,1.3507,0.1673,10.0641,0.031,0.0281,0.0018,16.69,18.61,39.34,True,37.776348,-122.4173699,8,1.28,37.7763862,-122.4173801,13.68,0.8397
20.51,0.3423,0.2475,10.1689,0.0418,0.0488,0.0018,16.69,18.61,39.96,True,37.7763764,-122.4173465,11,1.17,37.7763943,-122.4173686,13.53,0.8399
20.61,-0.7588,-0.1064,9.5526,-0.0009,-0.0084,0.0018,16.69,18.62,40.15,True,37.7763814,-122.4173552,11,0.82,37.7764025,-122.417357,13.73,0.8401
20.71,-1.7706,-0.0041,9.8104,-0.0129,-0.0118,0.0018,16.68,18.62,39.28,True,37.7763872,-122.4174243,9,1.1,37.7764106,-122.4173456,13.37,0.8402
20.81,0.288,0.0436,10.1879,0.0018,-0.0037,0.0018,16.68,18.62,40.53,True,37.7764245,-122.4173516,11,1.38,37.7764186,-122.4173343,13.4,0.8404
20.91,1.5798,-0.1052,9.7481,-0.0079,0.0035,0.0018,16.68,18.63,40.06,True,37.7764942,-122.4172817,11,0.96,37.7764266,-122.4173229,13.43,0.8406
21.01,-1.5239,0.2218,9.7465,0.0002,0.0076,0.0018,16.67,18.63,40.12,True,37.7764475,-122.4173227,8,0.96,37.7764349,-122.4173113,13.69,0.8408
21.11,-0.871,0.1805,9.7856,-0.0025,0.0206,0.0018,16.67,18.63,40.31,True,37.7764477,-122.417329,8,1.14,37.7764427,-122.4173002,13.09,0.841
21.21,1.9328,0.0192,9.4594,0.0232,0.0224,0.0018,16.66,18.64,39.45,True,37.7764475,-122.4173583,10,0.88,37.7764508,-122.4172888,13.48,0.8412
21.31,-0.4943,0.1639,9.5346,0.0382,-0.025,0.0018,16.66,18.64,39.91,True,37.7764888,-122.4172765,11,1.27,37.7764589,-122.4172773,13.45,0.8413
21.41,0.8924,0.1236,10.2653,-0.0277,0.0468,0.0018,16.66,18.64,39.2,True,37.776511,-122.4172982,10,1.07,37.7764669,-122.417266,13.42,0.8415
21.51,-0.4589,-0.1727,10.0535,-0.0234,0.0079,0.0018,16.65,18.64,40.24,True,37.7764561,-122.4172392,8,1.32,37.7764751,-122.4172544,13.66,0.8417
21.61,-2.6823,0.0907,9.4986,-0.0092,-0.0267,0.0018,16.65,18.65,40.57,True,37.7764961,-122.4172356,11,1.36,37.7764831,-122.417243,13.35,0.8419
21.71,-0.219,0.0436,9.4247,0.0119,0.0083,0.0018,16.65,18.65,40.05,True,37.7764544,-122.4172119,11,0.93,37.776491,-122.4172319,13.15,0.8421
21.81,1.4461,0.0219,9.8405,-0.0117,-0.0032,0.0018,16.64,18.65,39.84,True,37.7764457,-122.4171676,8,1.18,37.7764989,-122.4172206,13.34,0.8423
21.91,-0.4579,-0.0362,9.7297,0.0423,-0.007,0.0018,16.64,18.66,39.87,True,37.7765517,-122.4172081,11,1.08,37.776507,-122.4172092,13.4,0.8424
22.01,0.7057,0.03,10.1881,-0.0091,-0.0002,0.0018,16.64,18.66,39.96,True,37.7764968,-122.4171714,9,1.27,37.7765149,-122.4171979,13.25,0.8426
22.11,1.3641,0.106,9.7451,0.0113,-0.0315,0.0018,16.63,18.66,39.53,True,37.7765315,-122.4171784,8,1.0,37.776523,-122.4171864,13.59,0.8428
22.21,0.6318,-0.0432,9.3157,-0.0041,0.0014,0.0018,16.63,18.67,39.62,True,37.7765205,-122.4171178,8,0.93,37.7765311,-122.4171749,13.5,0.843
22.31,-0.4885,0.0049,9.8649,-0.019,0.0193,0.0018,16.63,18.67,39.71,True,37.7765892,-122.4171523,10,1.14,37.7765393,-122.4171633,13.71,0.8432
22.41,0.4137,-0.0106,9.8796,-0.0021,0.0182,0.0018,16.62,18.67,40.08,True,37.7765717,-122.4171923,10,1.36,37.7765474,-122.4171518,13.47,0.8433
22.51,0.448,0.2514,9.9604,0.0266,0.0407,0.0018,16.62,18.67,39.48,True,37.7765568,-122.4171514,10,1.1,37.7765556,-122.4171401,13.81,0.8435
22.61,-0.5603,-0.0244,9.476,0.0188,0.0011,0.0018,16.62,18.68,39.81,True,37.7765627,-122.4171599,9,1.37,37.7765637,-122.4171286,13.54,0.8437
22.71,1.3642,0.0095,9.4942,-0.0099,-0.0263,0.0018,16.61,18.68,40.12,True,37.7765237,-122.4171548,11,1.1,37.7765719,-122.4171168,13.78,0.8439
22.81,-0.2418,0.0783,9.3051,0.0079,-0.0326,0.0018,16.61,18.68,40.34,True,37.7766146,-122.4170594,8,1.33,37.7765802,-122.4171051,13.81,0.8441
22.91,-0.6519,-0.0017,10.0829,-0.0084,0.0051,0.0018,16.61,18.69,39.38,True,37.7765124,-122.417109,9,1.19,37.7765884,-122.4170934,13.76,0.8442
23.01,0.6481,-0.0048,10.0653,0.0238,-0.0065,0.0018,16.6,18.69,40.1,True,37.7766097,-122.4170441,10,0.8,37.7765966,-122.4170818,13.68,0.8444
23.11,-1.5363,0.049,9.8748,0.0081,0.0262,0.0018,16.6,18.69,39.06,True,37.7766355,-122.4171102,9,1.06,37.7766049,-122.41707,13.87,0.8446
23.21,-1.3805,-0.0593,9.8955,0.0009,0.0196,0.0018,16.6,18.7,39.87,True,37.7766544,-122.4171337,10,1.39,37.7766129,-122.4170586,13.41,0.8448
23.31,1.4573,0.1216,10.2813,-0.0237,-0.0047,0.0018,16.59,18.7,39.41,True,37.7766217,-122.4170526,8,1.33,37.776621,-122.417047,13.57,0.845
23.41,3.4426,0.0371,9.6154,0.0042,0.0452,0.0018,16.59,18.7,39.09,True,37.7766145,-122.4170671,9,1.06,37.7766292,-122.4170354,13.69,0.8451
23.51,-0.4135,0.0824,10.059,0.0167,0.0146,0.0018,16.59,18.7,40.23,True,37.7766388,-122.4170221,10,1.23,37.7766376,-122.4170232,14.24,0.8453
23.61,-4.6195,-0.0294,10.0041,-0.005,-0.0093,0.0018,16.58,18.71,39.79,True,37.7766433,-122.4170092,8,1.17,37.7766458,-122.4170116,13.63,0.8455
23.71,-0.8711,-0.0154,9.6772,-0.0128,0.0045,0.0018,16.58,18.71,40.27,True,37.7766522,-122.416996,10,1.18,37.7766537,-122.4170003,13.34,0.8457
23.81,2.034,-0.1508,9.9463,-0.0262,-0.0077,0.0018,16.58,18.71,40.94,True,37.7766719,-122.4169675,8,1.18,37.7766618,-122.4169888,13.46,0.8458
23.91,1.0823,0.0135,9.384,0.0009,-0.0058,0.0018,16.57,18.72,39.91,True,37.7767165,-122.4169959,11,1.01,37.77667,-122.416977,13.81,0.846
24.01,-0.6747,-0.0367,9.5694,0.0031,0.0179,0.0018,16.57,18.72,39.88,True,37.776732,-122.4169577,8,1.25,37.7766782,-122.4169654,13.67,0.8462
24.11,1.2915,0.0955,9.9447,0.0175,0.002,0.0018,16.57,18.72,39.41,True,37.776685,-122.4169501,9,0.99,37.7766863,-122.4169537,13.66,0.8464
24.21,0.0141,0.1064,9.9169,-0.0168,0.015,0.0018,16.56,18.73,39.06,True,37.7767336,-122.4169675,10,0.95,37.7766946,-122.4169419,13.89,0.8466
24.31,0.6522,0.0155,10.3183,-0.018,-0.0102,0.0018,16.56,18.73,39.8,True,37.7766672,-122.4168424,8,0.92,37.7767027,-122.4169303,13.67,0.8467
24.41,-0.1515,-0.2134,9.9394,0.0175,-0.0049,0.0018,16.56,18.73,40.21,True,37.7766955,-122.4169044,9,1.14,37.776711,-122.4169183,13.99,0.8469
24.51,-2.2278,-0.0657,9.8069,0.0169,-0.0334,0.0018,16.55,18.73,40.57,True,37.7767067,-122.4169171,11,1.3,37.7767192,-122.4169067,13.64,0.8471
24.61,1.1372,0.1347,9.6001,-0.0042,-0.0134,0.0018,16.55,18.74,39.95,True,37.7766924,-122.4168937,10,0.96,37.7767273,-122.4168951,13.58,0.8473
24.71,-0.3141,0.0549,9.3779,0.0077,0.0633,0.0018,16.55,18.74,39.72,True,37.7767012,-122.4168896,8,0.96,37.7767355,-122.4168833,13.86,0.8474
24.81,-1.135,0.0204,9.7303,0.0115,0.0254,0.0018,16.54,18.74,40.71,True,37.7767725,-122.4168605,8,1.23,37.7767436,-122.4168717,13.54,0.8476
24.91,2.5291,-0.1277,10.1144,-0.0125,-0.006,0.0018,16.54,18.75,39.79,True,37.7767189,-122.4168703,11,0.87,37.7767517,-122.4168601,13.67,0.8478
25.01,-0.2477,0.0112,9.9657,0.0074,0.026,0.0018,16.54,18.75,39.16,True,37.7767296,-122.4168739,8,0.92,37.7767601,-122.4168481,14.06,0.848
25.11,-0.8122,0.1365,9.4694,-0.0104,0.0235,0.0018,16.53,18.75,40.43,True,37.7768077,-122.4168093,8,0.87,37.7767682,-122.4168364,13.64,0.8481
25.21,2.4411,0.1217,9.8376,0.0134,-0.022,0.0018,16.53,18.75,39.97,True,37.7767806,-122.416836,8,1.29,37.7767764,-122.4168246,13.84,0.8483
25.31,1.0221,0.1556,9.8299,0.0264,-0.0224,0.0018,16.53,18.76,40.18,True,37.7768026,-122.4168185,11,0.97,37.7767848,-122.4168125,14.18,0.8485
25.41,-1.7884,0.0216,9.7073,-0.0035,-0.0089,0.0017,16.52,18.76,40.28,True,37.7767852,-122.4167846,8,1.03,37.7767932,-122.4168005,14.08,0.8487
25.51,-2.4798,0.0691,9.6928,-0.0032,-0.0022,0.0017,16.52,18.76,39.82,True,37.7768419,-122.4168302,10,0.96,37.7768014,-122.4167887,13.83,0.8488
25.61,-0.5562,-0.074,9.5882,-0.0006,0.0065,0.0017,16.52,18.77,40.16,True,37.7768183,-122.4167597,9,1.23,37.7768095,-122.4167771,13.58,0.849
25.71,-0.4559,0.0266,9.3025,0.0044,-0.0039,0.0017,16.51,18.77,40.06,True,37.7768051,-122.4167532,8,0.86,37.7768177,-122.4167653,13.77,0.8492
25.81,-1.795,-0.0622,9.7971,-0.0316,-0.0191,0.0017,16.51,18.77,39.51,True,37.7767915,-122.4167593,9,0.86,37.7768257,-122.4167538,13.47,0.8494
25.91,0.7949,0.0989,10.2734,-0.0133,0.0194,0.0017,16.51,18.77,39.44,True,37.7768057,-122.4167463,11,1.27,37.7768336,-122.4167424,13.4,0.8495
26.01,3.2939,-0.103,10.0158,-0.0029,-0.0077,0.0017,16.5,18.78,40.76,True,37.7768292,-122.41672,9,1.08,37.7768417,-122.4167307,13.63,0.8497
26.11,0.0963,0.1897,9.7274,0.0224,0.0101,0.0017,16.5,18.78,39.25,True,37.7768304,-122.4167303,8,1.36,37.7768501,-122.4167187,14.07,0.8499
26.21,-0.1877,-0.0794,9.4344,-0.0368,-0.0178,0.0017,16.5,18.78,39.42,True,37.7768505,-122.4167826,10,1.34,37.7768582,-122.416707,13.69,0.8501
26.31,1.3578,0.1124,9.4627,-0.0216,-0.0262,0.0017,16.5,18.79,40.49,True,37.7768156,-122.4166867,9,1.23,37.7768665,-122.416695,14.04,0.8502
26.41,-1.1146,-0.0306,9.1663,0.0257,0.0274,0.0017,16.49,18.79,40.34,True,37.7768769,-122.4166752,11,1.23,37.7768748,-122.4166831,13.94,0.8504
26.51,-1.1147,-0.026,9.9217,0.0016,-0.0031,0.0017,16.49,18.79,40.92,True,37.7768897,-122.4166323,8,1.37,37.776883,-122.4166713,13.76,0.8506
26.61,0.1343,0.0599,10.1153,0.0143,-0.0395,0.0017,16.49,18.79,39.38,True,37.7769243,-122.4166038,11,1.05,37.7768911,-122.4166596,13.72,0.8508
26.71,1.3789,-0.0166,9.6233,0.0045,-0.0197,0.0017,16.48,18.8,39.82,True,37.7768885,-122.4166703,8,1.37,37.7768993,-122.4166478,13.79,0.8509
26.81,0.7638,-0.0633,10.2347,-0.0125,-0.0189,0.0017,16.48,18.8,39.74,True,37.7769252,-122.4165878,9,0.95,37.7769076,-122.4166358,13.99,0.8511
26.91,-0.827,-0.1113,9.3526,-0.0093,-0.0343,0.0017,16.48,18.8,39.82,True,37.7768968,-122.4166374,9,1.04,37.7769158,-122.4166239,13.93,0.8513
27.02,-0.7588,0.0216,9.48,0.0337,-0.0219,0.0017,16.47,18.81,39.71,True,37.7769482,-122.4166653,8,0.91,37.776924,-122.416612,13.84,0.8514
27.12,-0.7875,0.0493,10.1831,0.0198,-0.0091,0.0017,16.47,18.81,39.63,True,37.776965,-122.4165486,10,1.22,37.7769322,-122.4166003,13.75,0.8516
27.22,0.5661,0.1572,9.6482,-0.0299,-0.0006,0.0017,16.47,18.81,39.51,True,37.7769413,-122.4166274,8,1.07,37.7769403,-122.4165885,13.69,0.8518
27.32,0.2996,0.1328,9.9823,-0.01,0.0336,0.0017,16.46,18.81,39.71,True,37.7769406,-122.416589,8,0.83,37.7769485,-122.4165767,13.87,0.852
27.42,-1.0374,-0.0622,9.4547,0.0151,-0.0227,0.0017,16.46,18.82,39.83,True,37.7769876,-122.4165609,9,1.39,37.7769567,-122.4165649,13.77,0.8521
27.52,1.0789,0.0838,10.1689,-0.0022,-0.0161,0.0017,16.46,18.82,41.25,True,37.7769554,-122.4165322,10,1.34,37.7769647,-122.4165532,13.65,0.8523
27.62,2.1056,0.1007,9.804,0.0334,0.049,0.0017,16.45,18.82,40.69,True,37.7769972,-122.4165444,8,1.23,37.7769731,-122.4165411,14.03,0.8525
27.72,-2.0778,-0.1282,10.2271,0.0087,-0.0044,0.0017,16.45,18.83,39.54,True,37.776968,-122.4165398,10,0.84,37.7769814,-122.4165291,14.08,0.8526
27.82,-1.5074,0.1605,9.5248,0.007,0.0122,0.0017,16.45,18.83,39.64,True,37.7769894,-122.4164896,10,1.11,37.7769894,-122.4165174,13.61,0.8528
27.92,2.1145,0.0946,9.5784,-0.0106,0.0022,0.0017,16.44,18.83,40.09,True,37.7770157,-122.4164925,9,1.38,37.7769976,-122.4165056,13.76,0.853
28.02,2.3252,-0.1512,9.9051,-0.0074,0.0031,0.0017,16.44,18.83,38.92,True,37.7770029,-122.4165781,8,1.06,37.7770059,-122.4164936,14.03,0.8531
28.12,0.0342,-0.04,9.3272,0.0127,0.0204,0.0017,16.44,18.84,39.37,True,37.777021,-122.4165194,11,0.86,37.7770142,-122.4164815,14.14,0.8533
28.22,-1.6761,0.1126,9.829,-0.0035,0.0241,0.0017,16.43,18.84,40.86,True,37.7770993,-122.4164918,10,1.36,37.7770225,-122.4164695,14.01,0.8535
28.32,0.7267,-0.1047,9.5828,-0.0024,0.0051,0.0017,16.43,18.84,39.49,True,37.777029,-122.4164867,10,1.05,37.7770307,-122.4164576,13.79,0.8537
28.42,0.8879,-0.1012,9.5994,-0.0111,0.0102,0.0017,16.43,18.84,39.45,True,37.7769893,-122.41645,8,1.27,37.777039,-122.4164455,14.17,0.8538
28.52,-3.4028,-0.0768,9.172,0.0091,0.0119,0.0017,16.42,18.85,40.59,True,37.7770749,-122.4164773,8,1.38,37.7770473,-122.4164335,13.98,0.854
28.62,0.6461,0.0035,9.7909,-0.0192,0.0183,0.0017,16.42,18.85,39.72,True,37.7770281,-122.4164452,8,1.05,37.7770553,-122.4164219,13.53,0.8542
28.72,1.8336,0.1772,9.5538,0.027,0.0096,0.0017,16.42,18.85,39.65,True,37.7770803,-122.4163884,8,0.98,37.7770636,-122.4164098,14.11,0.8543
28.82,0.1567,0.1491,9.6912,0.0074,-0.0303,0.0017,16.42,18.86,40.04,True,37.7770928,-122.4164181,8,1.32,37.7770718,-122.4163979,13.89,0.8545
28.92,0.8371,-0.0561,10.3831,0.0139,0.0188,0.0017,16.41,18.86,39.98,True,37.777082,-122.4164031,10,1.22,37.7770801,-122.4163858,14.09,0.8547
29.02,0.6088,-0.2263,9.7405,0.0054,-0.0233,0.0017,16.41,18.86,40.31,True,37.7771654,-122.4163122,10,0.92,37.7770884,-122.4163737,14.01,0.8548
29.12,-0.4031,-0.009,9.422,0.0088,-0.0135,0.0017,16.41,18.86,40.68,True,37.7771534,-122.41639,11,1.14,37.7770968,-122.4163616,14.17,0.855
29.22,-1.931,-0.0388,9.7144,-0.0102,-0.0103,0.0017,16.4,18.87,39.79,True,37.7771293,-122.4163485,8,1.16,37.777105,-122.4163496,13.93,0.8552
29.32,0.2947,-0.1228,9.5851,0.0178,0.0192,0.0017,16.4,18.87,39.87,True,37.7770839,-122.4163251,11,0.88,37.7771131,-122.4163378,13.76,0.8553
29.42,1.7539,0.1875,10.0248,0.0274,0.004,0.0017,16.4,18.87,39.81,True,37.7771636,-122.4163431,10,1.3,37.7771213,-122.4163258,13.95,0.8555
29.52,0.1772,-0.083,9.5632,0.0065,0.0432,0.0017,16.39,18.88,39.59,True,37.777166,-122.4163084,11,0.95,37.7771296,-122.4163137,14.05,0.8557
29.62,-0.6479,-0.0679,9.6105,-0.037,0.0035,0.0017,16.39,18.88,40.0,True,37.7771245,-122.4162965,11,0.92,37.7771379,-122.4163017,14.05,0.8558
29.72,-0.905,-0.019,10.0891,0.0417,-0.0221,0.0017,16.39,18.88,39.66,True,37.7771118,-122.4162931,9,0.92,37.7771461,-122.4162897,13.94,0.856
29.82,-0.1276,-0.1705,10.2428,0.0121,-0.0204,0.0017,16.38,18.88,40.15,True,37.777099,-122.4162857,8,0.97,37.7771543,-122.4162778,13.83,0.8562
29.92,-1.3304,0.0994,10.1679,-0.0278,0.0184,0.0017,16.38,18.89,40.67,True,37.77717,-122.4162437,10,1.09,37.7771625,-122.4162659,13.9,0.8563
30.02,0.9623,0.04,9.7494,-0.0236,-0.0179,0.0017,16.38,18.89,39.76,True,37.7771422,-122.4162165,11,1.32,37.7771705,-122.4162542,13.6,0.8565
30.12,3.114,-0.0014,10.2818,-0.0176,0.0105,0.0016,16.37,18.89,39.89,True,37.777165,-122.4162267,10,1.4,37.7771788,-122.416242,14.11,0.8567
30.22,0.8202,0.1125,10.2244,-0.0306,0.0223,0.0016,16.37,18.89,39.98,True,37.7771775,-122.4162559,11,1.14,37.7771872,-122.4162298,14.22,0.8568
30.32,-1.0945,-0.0771,9.4477,0.0196,0.0176,0.0016,16.37,18.9,41.05,True,37.7772174,-122.4162234,11,1.36,37.7771956,-122.4162175,14.3,0.857
30.42,-0.8835,-0.072,9.7244,-0.0087,-0.0532,0.0016,16.36,18.9,40.19,True,37.7772196,-122.4162293,11,1.07,37.7772038,-122.4162055,14.01,0.8572
30.52,0.7451,-0.1304,10.057,0.0092,-0.0239,0.0016,16.36,18.9,40.59,True,37.7771988,-122.4162,11,1.29,37.7772122,-122.4161933,14.14,0.8573
30.62,0.3332,0.0218,10.1711,0.0178,-0.0199,0.0016,16.36,18.9,40.19,True,37.7772492,-122.4161889,9,1.37,37.7772205,-122.4161811,14.13,0.8575
30.72,1.4281,0.0839,9.3999,0.0109,0.0156,0.0016,16.36,18.91,39.35,True,37.7772232,-122.4161599,8,1.25,37.7772288,-122.4161689,14.2,0.8576
